"Year","State","Species","Product_Type","Unit","Value","CV...."
2002,"NEW HAMPSHIRE","TROUT","REPORTED BY LBS SOLD",NA,244000,""
2002,"NEW HAMPSHIRE","TROUT","REPORTED BY NUMBER SOLD",NA,5,""
2002,"NEW HAMPSHIRE","TROUT","REPORTED BY NUMBER SOLD",NA,560000,""
2002,"NEW JERSEY","OTHER","ALL PRODUCTS",NA,7,""
2002,"NEW JERSEY","OTHER","REPORTED BY LBS SOLD",NA,4,""
2002,"NEW JERSEY","OTHER","REPORTED BY LBS SOLD",NA,6000,""
2002,"NEW JERSEY","OTHER","REPORTED BY NUMBER SOLD",NA,3,""
2002,"NEW JERSEY","OTHER","REPORTED BY NUMBER SOLD",NA,1000,""
2002,"NEW JERSEY","CATFISH","ALL PRODUCTS",NA,6,""
2002,"NEW JERSEY","CATFISH","REPORTED BY LBS SOLD",NA,3,""
2002,"NEW JERSEY","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2002,"NEW JERSEY","CATFISH","REPORTED BY NUMBER SOLD",NA,3,""
2002,"NEW JERSEY","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"NEW JERSEY","TROUT","ALL PRODUCTS",NA,4,""
2002,"NEW JERSEY","TROUT","REPORTED BY LBS SOLD",NA,1,""
2002,"NEW JERSEY","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2002,"NEW JERSEY","TROUT","REPORTED BY NUMBER SOLD",NA,3,""
2002,"NEW JERSEY","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"NEW MEXICO","OTHER","ALL PRODUCTS",NA,1,""
2002,"NEW MEXICO","OTHER","REPORTED BY LBS SOLD",NA,1,""
2002,"NEW MEXICO","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2002,"NEW MEXICO","CATFISH","ALL PRODUCTS",NA,2,""
2002,"NEW MEXICO","CATFISH","REPORTED BY LBS SOLD",NA,1,""
2002,"NEW MEXICO","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2002,"NEW MEXICO","CATFISH","REPORTED BY NUMBER SOLD",NA,1,""
2002,"NEW MEXICO","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"NEW MEXICO","TROUT","ALL PRODUCTS",NA,14,""
2002,"NEW MEXICO","TROUT","REPORTED BY LBS SOLD",NA,10,""
2002,"NEW MEXICO","TROUT","REPORTED BY LBS SOLD",NA,859000,""
2002,"NEW MEXICO","TROUT","REPORTED BY NUMBER SOLD",NA,4,""
2002,"NEW MEXICO","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"NEW YORK","OTHER","ALL PRODUCTS",NA,11,""
2002,"NEW YORK","OTHER","REPORTED BY LBS SOLD",NA,7,""
2002,"NEW YORK","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2002,"NEW YORK","OTHER","REPORTED BY NUMBER SOLD",NA,4,""
2002,"NEW YORK","OTHER","REPORTED BY NUMBER SOLD",NA,2000,""
2002,"NEW YORK","CATFISH","ALL PRODUCTS",NA,5,""
2002,"NEW YORK","CATFISH","REPORTED BY LBS SOLD",NA,1,""
2002,"NEW YORK","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2002,"NEW YORK","CATFISH","REPORTED BY NUMBER SOLD",NA,4,""
2002,"NEW YORK","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"NEW YORK","TROUT","ALL PRODUCTS",NA,52,""
2002,"NEW YORK","TROUT","REPORTED BY LBS SOLD",NA,16,""
2002,"NEW YORK","TROUT","REPORTED BY LBS SOLD",NA,209000,""
2002,"NEW YORK","TROUT","REPORTED BY NUMBER SOLD",NA,37,""
2002,"NEW YORK","TROUT","REPORTED BY NUMBER SOLD",NA,1796000,""
2002,"NORTH CAROLINA","OTHER","ALL PRODUCTS",NA,37,""
2002,"NORTH CAROLINA","OTHER","REPORTED BY LBS SOLD",NA,30,""
2002,"NORTH CAROLINA","OTHER","REPORTED BY LBS SOLD",NA,2160000,""
2002,"NORTH CAROLINA","OTHER","REPORTED BY NUMBER SOLD",NA,7,""
2002,"NORTH CAROLINA","OTHER","REPORTED BY NUMBER SOLD",NA,2402000,""
2002,"NORTH CAROLINA","CATFISH","ALL PRODUCTS",NA,64,""
2002,"NORTH CAROLINA","CATFISH","REPORTED BY LBS SOLD",NA,55,""
2002,"NORTH CAROLINA","CATFISH","REPORTED BY LBS SOLD",NA,6048000,""
2002,"NORTH CAROLINA","CATFISH","REPORTED BY NUMBER SOLD",NA,19,""
2002,"NORTH CAROLINA","CATFISH","REPORTED BY NUMBER SOLD",NA,2147000,""
2002,"NORTH CAROLINA","TROUT","ALL PRODUCTS",NA,72,""
2002,"NORTH CAROLINA","TROUT","REPORTED BY LBS SOLD",NA,57,""
2002,"NORTH CAROLINA","TROUT","REPORTED BY LBS SOLD",NA,4057000,""
2002,"NORTH CAROLINA","TROUT","REPORTED BY NUMBER SOLD",NA,18,""
2002,"NORTH CAROLINA","TROUT","REPORTED BY NUMBER SOLD",NA,1508000,""
2002,"NORTH DAKOTA","OTHER","ALL PRODUCTS",NA,3,""
2002,"NORTH DAKOTA","OTHER","REPORTED BY LBS SOLD",NA,1,""
2002,"NORTH DAKOTA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2002,"NORTH DAKOTA","OTHER","REPORTED BY NUMBER SOLD",NA,2,""
2002,"NORTH DAKOTA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"NORTH DAKOTA","TROUT","ALL PRODUCTS",NA,1,""
2002,"NORTH DAKOTA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2002,"NORTH DAKOTA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"OHIO","OTHER","ALL PRODUCTS",NA,21,""
2002,"OHIO","OTHER","REPORTED BY LBS SOLD",NA,13,""
2002,"OHIO","OTHER","REPORTED BY LBS SOLD",NA,120000,""
2002,"OHIO","OTHER","REPORTED BY NUMBER SOLD",NA,8,""
2002,"OHIO","OTHER","REPORTED BY NUMBER SOLD",NA,34000,""
2002,"OHIO","CATFISH","ALL PRODUCTS",NA,14,""
2002,"OHIO","CATFISH","REPORTED BY LBS SOLD",NA,8,""
2002,"OHIO","CATFISH","REPORTED BY LBS SOLD",NA,97000,""
2002,"OHIO","CATFISH","REPORTED BY NUMBER SOLD",NA,6,""
2002,"OHIO","CATFISH","REPORTED BY NUMBER SOLD",NA,1000,""
2002,"OHIO","TROUT","ALL PRODUCTS",NA,14,""
2002,"OHIO","TROUT","REPORTED BY LBS SOLD",NA,7,""
2002,"OHIO","TROUT","REPORTED BY LBS SOLD",NA,99000,""
2002,"OHIO","TROUT","REPORTED BY NUMBER SOLD",NA,8,""
2002,"OHIO","TROUT","REPORTED BY NUMBER SOLD",NA,354000,""
2002,"OKLAHOMA","OTHER","ALL PRODUCTS",NA,4,""
2002,"OKLAHOMA","OTHER","REPORTED BY LBS SOLD",NA,1,""
2002,"OKLAHOMA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2002,"OKLAHOMA","OTHER","REPORTED BY NUMBER SOLD",NA,3,""
2002,"OKLAHOMA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"OKLAHOMA","CATFISH","ALL PRODUCTS",NA,35,""
2002,"OKLAHOMA","CATFISH","REPORTED BY LBS SOLD",NA,24,""
2002,"OKLAHOMA","CATFISH","REPORTED BY LBS SOLD",NA,653000,""
2002,"OKLAHOMA","CATFISH","REPORTED BY NUMBER SOLD",NA,12,""
2002,"OKLAHOMA","CATFISH","REPORTED BY NUMBER SOLD",NA,1098000,""
2002,"OKLAHOMA","TROUT","ALL PRODUCTS",NA,3,""
2002,"OKLAHOMA","TROUT","REPORTED BY LBS SOLD",NA,2,""
2002,"OKLAHOMA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2002,"OKLAHOMA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2002,"OKLAHOMA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"OREGON","OTHER","ALL PRODUCTS",NA,21,""
2002,"OREGON","OTHER","REPORTED BY LBS SOLD",NA,3,""
2002,"OREGON","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2002,"OREGON","OTHER","REPORTED BY NUMBER SOLD",NA,18,""
2002,"OREGON","OTHER","REPORTED BY NUMBER SOLD",NA,8173000,""
2002,"OREGON","TROUT","ALL PRODUCTS",NA,51,""
2002,"OREGON","TROUT","REPORTED BY LBS SOLD",NA,24,""
2002,"OREGON","TROUT","REPORTED BY LBS SOLD",NA,257000,""
2002,"OREGON","TROUT","REPORTED BY NUMBER SOLD",NA,34,""
2002,"OREGON","TROUT","REPORTED BY NUMBER SOLD",NA,2668000,""
2002,"PENNSYLVANIA","OTHER","ALL PRODUCTS",NA,17,""
2002,"PENNSYLVANIA","OTHER","REPORTED BY LBS SOLD",NA,12,""
2002,"PENNSYLVANIA","OTHER","REPORTED BY LBS SOLD",NA,1425000,""
2002,"PENNSYLVANIA","OTHER","REPORTED BY NUMBER SOLD",NA,5,""
2002,"PENNSYLVANIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"PENNSYLVANIA","CATFISH","ALL PRODUCTS",NA,13,""
2002,"PENNSYLVANIA","CATFISH","REPORTED BY LBS SOLD",NA,5,""
2002,"PENNSYLVANIA","CATFISH","REPORTED BY LBS SOLD",NA,25000,""
2002,"PENNSYLVANIA","CATFISH","REPORTED BY NUMBER SOLD",NA,9,""
2002,"PENNSYLVANIA","CATFISH","REPORTED BY NUMBER SOLD",NA,13000,""
2002,"PENNSYLVANIA","TROUT","ALL PRODUCTS",NA,202,""
2002,"PENNSYLVANIA","TROUT","REPORTED BY LBS SOLD",NA,22,""
2002,"PENNSYLVANIA","TROUT","REPORTED BY LBS SOLD",NA,1089000,""
2002,"PENNSYLVANIA","TROUT","REPORTED BY NUMBER SOLD",NA,183,""
2002,"PENNSYLVANIA","TROUT","REPORTED BY NUMBER SOLD",NA,3764000,""
2002,"RHODE ISLAND","OTHER","ALL PRODUCTS",NA,1,""
2002,"RHODE ISLAND","OTHER","REPORTED BY NUMBER SOLD",NA,1,""
2002,"RHODE ISLAND","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"RHODE ISLAND","TROUT","ALL PRODUCTS",NA,3,""
2002,"RHODE ISLAND","TROUT","REPORTED BY NUMBER SOLD",NA,3,""
2002,"RHODE ISLAND","TROUT","REPORTED BY NUMBER SOLD",NA,100000,""
2002,"SOUTH CAROLINA","OTHER","ALL PRODUCTS",NA,9,""
2002,"SOUTH CAROLINA","OTHER","REPORTED BY LBS SOLD",NA,4,""
2002,"SOUTH CAROLINA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2002,"SOUTH CAROLINA","OTHER","REPORTED BY NUMBER SOLD",NA,5,""
2002,"SOUTH CAROLINA","OTHER","REPORTED BY NUMBER SOLD",NA,2000,""
2002,"SOUTH CAROLINA","CATFISH","ALL PRODUCTS",NA,28,""
2002,"SOUTH CAROLINA","CATFISH","REPORTED BY LBS SOLD",NA,12,""
2002,"SOUTH CAROLINA","CATFISH","REPORTED BY LBS SOLD",NA,252000,""
2002,"SOUTH CAROLINA","CATFISH","REPORTED BY NUMBER SOLD",NA,17,""
2002,"SOUTH CAROLINA","CATFISH","REPORTED BY NUMBER SOLD",NA,199000,""
2002,"SOUTH CAROLINA","TROUT","ALL PRODUCTS",NA,2,""
2002,"SOUTH CAROLINA","TROUT","REPORTED BY LBS SOLD",NA,2,""
2002,"SOUTH CAROLINA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2002,"SOUTH DAKOTA","OTHER","ALL PRODUCTS",NA,1,""
2002,"SOUTH DAKOTA","OTHER","REPORTED BY LBS SOLD",NA,1,""
2002,"SOUTH DAKOTA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2002,"SOUTH DAKOTA","CATFISH","ALL PRODUCTS",NA,2,""
2002,"SOUTH DAKOTA","CATFISH","REPORTED BY LBS SOLD",NA,2,""
2002,"SOUTH DAKOTA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2002,"SOUTH DAKOTA","TROUT","ALL PRODUCTS",NA,3,""
2002,"SOUTH DAKOTA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2002,"SOUTH DAKOTA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2002,"SOUTH DAKOTA","TROUT","REPORTED BY NUMBER SOLD",NA,2,""
2002,"SOUTH DAKOTA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"TENNESSEE","OTHER","ALL PRODUCTS",NA,7,""
2002,"TENNESSEE","OTHER","REPORTED BY LBS SOLD",NA,7,""
2002,"TENNESSEE","OTHER","REPORTED BY LBS SOLD",NA,22000,""
2002,"TENNESSEE","CATFISH","ALL PRODUCTS",NA,96,""
2002,"TENNESSEE","CATFISH","REPORTED BY LBS SOLD",NA,60,""
2002,"TENNESSEE","CATFISH","REPORTED BY LBS SOLD",NA,193000,""
2002,"TENNESSEE","CATFISH","REPORTED BY NUMBER SOLD",NA,40,""
2002,"TENNESSEE","CATFISH","REPORTED BY NUMBER SOLD",NA,57000,""
2002,"TENNESSEE","TROUT","ALL PRODUCTS",NA,35,""
2002,"TENNESSEE","TROUT","REPORTED BY LBS SOLD",NA,22,""
2002,"TENNESSEE","TROUT","REPORTED BY LBS SOLD",NA,209000,""
2002,"TENNESSEE","TROUT","REPORTED BY NUMBER SOLD",NA,13,""
2002,"TENNESSEE","TROUT","REPORTED BY NUMBER SOLD",NA,1828000,""
2002,"TEXAS","OTHER","ALL PRODUCTS",NA,28,""
2002,"TEXAS","OTHER","REPORTED BY LBS SOLD",NA,18,""
2002,"TEXAS","OTHER","REPORTED BY LBS SOLD",NA,4826000,""
2002,"TEXAS","OTHER","REPORTED BY NUMBER SOLD",NA,10,""
2002,"TEXAS","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"TEXAS","CATFISH","ALL PRODUCTS",NA,251,""
2002,"TEXAS","CATFISH","REPORTED BY LBS SOLD",NA,130,""
2002,"TEXAS","CATFISH","REPORTED BY LBS SOLD",NA,3144000,""
2002,"TEXAS","CATFISH","REPORTED BY NUMBER SOLD",NA,139,""
2002,"TEXAS","CATFISH","REPORTED BY NUMBER SOLD",NA,888000,""
2002,"TEXAS","TROUT","ALL PRODUCTS",NA,2,""
2002,"TEXAS","TROUT","REPORTED BY NUMBER SOLD",NA,2,""
2002,"TEXAS","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"UTAH","TROUT","ALL PRODUCTS",NA,37,""
2002,"UTAH","TROUT","REPORTED BY LBS SOLD",NA,20,""
2002,"UTAH","TROUT","REPORTED BY LBS SOLD",NA,763000,""
2002,"UTAH","TROUT","REPORTED BY NUMBER SOLD",NA,18,""
2002,"UTAH","TROUT","REPORTED BY NUMBER SOLD",NA,2794000,""
2002,"VERMONT","OTHER","ALL PRODUCTS",NA,2,""
2002,"VERMONT","OTHER","REPORTED BY LBS SOLD",NA,1,""
2002,"VERMONT","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2002,"VERMONT","OTHER","REPORTED BY NUMBER SOLD",NA,1,""
2002,"VERMONT","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"VERMONT","TROUT","ALL PRODUCTS",NA,24,""
2002,"VERMONT","TROUT","REPORTED BY LBS SOLD",NA,16,""
2002,"VERMONT","TROUT","REPORTED BY LBS SOLD",NA,43000,""
2002,"VERMONT","TROUT","REPORTED BY NUMBER SOLD",NA,13,""
2002,"VERMONT","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"VIRGINIA","OTHER","ALL PRODUCTS",NA,10,""
2002,"VIRGINIA","OTHER","REPORTED BY LBS SOLD",NA,10,""
2002,"VIRGINIA","OTHER","REPORTED BY LBS SOLD",NA,3759000,""
2002,"VIRGINIA","CATFISH","ALL PRODUCTS",NA,22,""
2002,"VIRGINIA","CATFISH","REPORTED BY LBS SOLD",NA,13,""
2002,"VIRGINIA","CATFISH","REPORTED BY LBS SOLD",NA,9000,""
2002,"VIRGINIA","CATFISH","REPORTED BY NUMBER SOLD",NA,11,""
2002,"VIRGINIA","CATFISH","REPORTED BY NUMBER SOLD",NA,5000,""
2002,"VIRGINIA","TROUT","ALL PRODUCTS",NA,55,""
2002,"VIRGINIA","TROUT","REPORTED BY LBS SOLD",NA,45,""
2002,"VIRGINIA","TROUT","REPORTED BY LBS SOLD",NA,785000,""
2002,"VIRGINIA","TROUT","REPORTED BY NUMBER SOLD",NA,10,""
2002,"VIRGINIA","TROUT","REPORTED BY NUMBER SOLD",NA,684000,""
2002,"WASHINGTON","OTHER","ALL PRODUCTS",NA,51,""
2002,"WASHINGTON","OTHER","REPORTED BY LBS SOLD",NA,5,""
2002,"WASHINGTON","OTHER","REPORTED BY LBS SOLD",NA,13888000,""
2002,"WASHINGTON","OTHER","REPORTED BY NUMBER SOLD",NA,46,""
2002,"WASHINGTON","OTHER","REPORTED BY NUMBER SOLD",NA,37332000,""
2002,"WASHINGTON","TROUT","ALL PRODUCTS",NA,68,""
2002,"WASHINGTON","TROUT","REPORTED BY LBS SOLD",NA,14,""
2002,"WASHINGTON","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2002,"WASHINGTON","TROUT","REPORTED BY NUMBER SOLD",NA,54,""
2002,"WASHINGTON","TROUT","REPORTED BY NUMBER SOLD",NA,8832000,""
2002,"WEST VIRGINIA","OTHER","ALL PRODUCTS",NA,9,""
2002,"WEST VIRGINIA","OTHER","REPORTED BY LBS SOLD",NA,4,""
2002,"WEST VIRGINIA","OTHER","REPORTED BY LBS SOLD",NA,4000,""
2002,"WEST VIRGINIA","OTHER","REPORTED BY NUMBER SOLD",NA,5,""
2002,"WEST VIRGINIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"WEST VIRGINIA","CATFISH","ALL PRODUCTS",NA,8,""
2002,"WEST VIRGINIA","CATFISH","REPORTED BY LBS SOLD",NA,4,""
2002,"WEST VIRGINIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2002,"WEST VIRGINIA","CATFISH","REPORTED BY NUMBER SOLD",NA,4,""
2002,"WEST VIRGINIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2002,"WEST VIRGINIA","TROUT","ALL PRODUCTS",NA,30,""
2002,"WEST VIRGINIA","TROUT","REPORTED BY LBS SOLD",NA,20,""
2002,"WEST VIRGINIA","TROUT","REPORTED BY LBS SOLD",NA,446000,""
2002,"WEST VIRGINIA","TROUT","REPORTED BY NUMBER SOLD",NA,10,""
2002,"WEST VIRGINIA","TROUT","REPORTED BY NUMBER SOLD",NA,1057000,""
2002,"WISCONSIN","OTHER","ALL PRODUCTS",NA,40,""
2002,"WISCONSIN","OTHER","REPORTED BY LBS SOLD",NA,23,""
2002,"WISCONSIN","OTHER","REPORTED BY LBS SOLD",NA,189000,""
2002,"WISCONSIN","OTHER","REPORTED BY NUMBER SOLD",NA,17,""
2002,"WISCONSIN","OTHER","REPORTED BY NUMBER SOLD",NA,81000,""
2002,"WISCONSIN","TROUT","ALL PRODUCTS",NA,85,""
2002,"WISCONSIN","TROUT","REPORTED BY LBS SOLD",NA,59,""
2002,"WISCONSIN","TROUT","REPORTED BY LBS SOLD",NA,436000,""
2002,"WISCONSIN","TROUT","REPORTED BY NUMBER SOLD",NA,26,""
2002,"WISCONSIN","TROUT","REPORTED BY NUMBER SOLD",NA,330000,""
2002,"WYOMING","TROUT","ALL PRODUCTS",NA,14,""
2002,"WYOMING","TROUT","REPORTED BY LBS SOLD",NA,4,""
2002,"WYOMING","TROUT","REPORTED BY LBS SOLD",NA,17000,""
2002,"WYOMING","TROUT","REPORTED BY NUMBER SOLD",NA,10,""
2002,"WYOMING","TROUT","REPORTED BY NUMBER SOLD",NA,7120000,""
1998,"US","FOOD FISH","ALL PRODUCTS","OPERATIONS",2168,""
1998,"US","FOOD FISH","ALL PRODUCTS","DOLLARS",691714261,""
1998,"US","FOOD FISH","ALL PRODUCTS","DOLLARS_PER_OPERATION",319056,""
1998,"US","FOOD FISH","ALL PRODUCTS","PCT BT SIZE GROUP",100,""
1998,"US","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",88,""
1998,"US","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",28172642,""
1998,"US","CARP","ALL PRODUCTS","OPERATIONS",76,""
1998,"US","CARP","ALL PRODUCTS","DOLLARS",3248927,""
1998,"US","CATFISH","ALL PRODUCTS","OPERATIONS",1370,""
1998,"US","CATFISH","ALL PRODUCTS","DOLLARS",450709526,""
1998,"US","SALMON","ALL PRODUCTS","OPERATIONS",47,""
1998,"US","SALMON","ALL PRODUCTS","DOLLARS",103873027,""
1998,"US","STURGEON","ALL PRODUCTS","OPERATIONS",12,""
1998,"US","STURGEON","ALL PRODUCTS","DOLLARS",NA,""
1998,"US","TILAPIA","ALL PRODUCTS","OPERATIONS",148,""
1998,"US","TILAPIA","ALL PRODUCTS","DOLLARS",24309265,""
1998,"US","TROUT","ALL PRODUCTS","OPERATIONS",561,""
1998,"US","TROUT","ALL PRODUCTS","DOLLARS",72472940,""
1998,"ALABAMA","FOOD FISH","ALL PRODUCTS","OPERATIONS",254,""
1998,"ALABAMA","FOOD FISH","ALL PRODUCTS","DOLLARS",58565133,""
1998,"ALABAMA","CARP","ALL PRODUCTS","OPERATIONS",8,""
1998,"ALABAMA","CARP","ALL PRODUCTS","DOLLARS",279372,""
1998,"ALABAMA","CATFISH","ALL PRODUCTS","OPERATIONS",250,""
1998,"ALABAMA","CATFISH","ALL PRODUCTS","DOLLARS",58222491,""
1998,"ALABAMA","SALMON","ALL PRODUCTS","OPERATIONS",1,""
1998,"ALABAMA","SALMON","ALL PRODUCTS","DOLLARS",NA,""
1998,"ALABAMA","TILAPIA","ALL PRODUCTS","OPERATIONS",6,""
1998,"ALABAMA","TILAPIA","ALL PRODUCTS","DOLLARS",NA,""
1998,"ALASKA","FOOD FISH","ALL PRODUCTS","OPERATIONS",19,""
1998,"ALASKA","FOOD FISH","ALL PRODUCTS","DOLLARS",16339995,""
1998,"ALASKA","SALMON","ALL PRODUCTS","OPERATIONS",19,""
1998,"ALASKA","SALMON","ALL PRODUCTS","DOLLARS",16339995,""
1998,"ARIZONA","FOOD FISH","ALL PRODUCTS","OPERATIONS",10,""
1998,"ARIZONA","FOOD FISH","ALL PRODUCTS","DOLLARS",640952,""
1998,"ARIZONA","CARP","ALL PRODUCTS","OPERATIONS",1,""
1998,"ARIZONA","CARP","ALL PRODUCTS","DOLLARS",NA,""
1998,"ARIZONA","CATFISH","ALL PRODUCTS","OPERATIONS",5,""
1998,"ARIZONA","CATFISH","ALL PRODUCTS","DOLLARS",215512,""
1998,"ARIZONA","TILAPIA","ALL PRODUCTS","OPERATIONS",6,""
1998,"ARIZONA","TILAPIA","ALL PRODUCTS","DOLLARS",187100,""
1998,"ARIZONA","TROUT","ALL PRODUCTS","OPERATIONS",4,""
1998,"ARIZONA","TROUT","ALL PRODUCTS","DOLLARS",NA,""
1998,"ARKANSAS","FOOD FISH","ALL PRODUCTS","OPERATIONS",164,""
1998,"ARKANSAS","FOOD FISH","ALL PRODUCTS","DOLLARS",59201588,""
1998,"ARKANSAS","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",3,""
1998,"ARKANSAS","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA,""
1998,"ARKANSAS","CARP","ALL PRODUCTS","OPERATIONS",18,""
1998,"ARKANSAS","CARP","ALL PRODUCTS","DOLLARS",1282137,""
1998,"ARKANSAS","CATFISH","ALL PRODUCTS","OPERATIONS",156,""
1998,"ARKANSAS","CATFISH","ALL PRODUCTS","DOLLARS",55307108,""
1998,"ARKANSAS","TILAPIA","ALL PRODUCTS","OPERATIONS",3,""
1998,"ARKANSAS","TILAPIA","ALL PRODUCTS","DOLLARS",NA,""
1998,"ARKANSAS","TROUT","ALL PRODUCTS","OPERATIONS",1,""
1998,"ARKANSAS","TROUT","ALL PRODUCTS","DOLLARS",NA,""
1998,"CALIFORNIA","FOOD FISH","ALL PRODUCTS","OPERATIONS",83,""
1998,"CALIFORNIA","FOOD FISH","ALL PRODUCTS","DOLLARS",31142904,""
1998,"CALIFORNIA","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1,""
1998,"CALIFORNIA","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA,""
1998,"CALIFORNIA","CARP","ALL PRODUCTS","OPERATIONS",6,""
1998,"CALIFORNIA","CARP","ALL PRODUCTS","DOLLARS",683643,""
1998,"CALIFORNIA","CATFISH","ALL PRODUCTS","OPERATIONS",51,""
1998,"CALIFORNIA","CATFISH","ALL PRODUCTS","DOLLARS",7562967,""
1998,"CALIFORNIA","STURGEON","ALL PRODUCTS","OPERATIONS",6,""
1998,"CALIFORNIA","STURGEON","ALL PRODUCTS","DOLLARS",NA,""
1998,"CALIFORNIA","TILAPIA","ALL PRODUCTS","OPERATIONS",10,""
1998,"CALIFORNIA","TILAPIA","ALL PRODUCTS","DOLLARS",6889575,""
1998,"CALIFORNIA","TROUT","ALL PRODUCTS","OPERATIONS",22,""
1998,"CALIFORNIA","TROUT","ALL PRODUCTS","DOLLARS",4327087,""
1998,"COLORADO","FOOD FISH","ALL PRODUCTS","OPERATIONS",31,""
1998,"COLORADO","FOOD FISH","ALL PRODUCTS","DOLLARS",3752378,""
1998,"COLORADO","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1,""
1998,"COLORADO","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA,""
1998,"COLORADO","CARP","ALL PRODUCTS","OPERATIONS",2,""
1998,"COLORADO","CARP","ALL PRODUCTS","DOLLARS",NA,""
1998,"COLORADO","CATFISH","ALL PRODUCTS","OPERATIONS",3,""
1998,"COLORADO","CATFISH","ALL PRODUCTS","DOLLARS",25500,""
1998,"COLORADO","TILAPIA","ALL PRODUCTS","OPERATIONS",3,""
1998,"COLORADO","TILAPIA","ALL PRODUCTS","DOLLARS",NA,""
1998,"COLORADO","TROUT","ALL PRODUCTS","OPERATIONS",27,""
1998,"COLORADO","TROUT","ALL PRODUCTS","DOLLARS",3383214,""
1998,"CONNECTICUT","FOOD FISH","ALL PRODUCTS","OPERATIONS",7,""
1998,"CONNECTICUT","FOOD FISH","ALL PRODUCTS","DOLLARS",201610,""
1998,"CONNECTICUT","CARP","ALL PRODUCTS","OPERATIONS",1,""
1998,"CONNECTICUT","CARP","ALL PRODUCTS","DOLLARS",NA,""
1998,"CONNECTICUT","TROUT","ALL PRODUCTS","OPERATIONS",6,""
1998,"CONNECTICUT","TROUT","ALL PRODUCTS","DOLLARS",NA,""
1998,"DELAWARE","FOOD FISH","ALL PRODUCTS","OPERATIONS",5,""
1998,"DELAWARE","FOOD FISH","ALL PRODUCTS","DOLLARS",NA,""
1998,"DELAWARE","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1,""
1998,"DELAWARE","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA,""
1998,"DELAWARE","TILAPIA","ALL PRODUCTS","OPERATIONS",4,""
1998,"DELAWARE","TILAPIA","ALL PRODUCTS","DOLLARS",NA,""
1998,"FLORIDA","FOOD FISH","ALL PRODUCTS","OPERATIONS",40,""
1998,"FLORIDA","FOOD FISH","ALL PRODUCTS","DOLLARS",2834443,""
1998,"FLORIDA","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",5,""
1998,"FLORIDA","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",1363120,""
1998,"FLORIDA","CARP","ALL PRODUCTS","OPERATIONS",2,""
